transaction_id,store_id,sku_id,transaction_date,qty,unit_price,customer_id
988,7,30,01-04-2024,3,110.53,CUST_118
989,3,18,01-02-2024,2,125.73,
989,3,45,01-02-2024,3,145.46,
989,3,49,01-02-2024,3,144.49,
989,3,16,01-02-2024,3,79.32,
989,3,24,01-02-2024,2,97.18,
990,9,2,01-01-2024,1,36.51,CUST_385
990,9,41,01-01-2024,3,149.06,CUST_385
990,9,24,01-01-2024,2,97.18,CUST_385
991,8,6,12-04-2024,3,51.88,CUST_993
991,8,23,12-04-2024,1,69.79,CUST_993
991,8,28,12-04-2024,3,30.83,CUST_993
991,8,31,12-04-2024,2,146.94,CUST_993
991,8,43,12-04-2024,2,60.36,CUST_993
992,10,46,13-05-2024,1,80.95,CUST_294
992,10,33,13-05-2024,2,92.61,CUST_294
992,10,3,13-05-2024,3,26.52,CUST_294
992,10,9,13-05-2024,3,27.62,CUST_294
992,10,32,13-05-2024,2,60.7,CUST_294
993,3,16,03-05-2024,3,79.32,CUST_237
993,3,14,03-05-2024,1,156.88,CUST_237
993,3,11,03-05-2024,1,33.72,CUST_237
993,3,49,03-05-2024,2,144.49,CUST_237
993,3,43,03-05-2024,3,60.36,CUST_237
994,1,15,08-04-2024,3,29.19,CUST_669
994,1,47,08-04-2024,2,57.1,CUST_669
994,1,17,08-04-2024,3,60.73,CUST_669
995,2,6,11-06-2024,3,51.88,CUST_1095
995,2,45,11-06-2024,3,145.46,CUST_1095
995,2,22,11-06-2024,1,22.58,CUST_1095
995,2,15,11-06-2024,3,29.19,CUST_1095
996,6,28,16-06-2024,1,30.83,CUST_782
996,6,15,16-06-2024,1,29.19,CUST_782
996,6,17,16-06-2024,1,60.73,CUST_782
996,6,8,16-06-2024,2,39.54,CUST_782
996,6,19,16-06-2024,3,41.05,CUST_782
997,10,9,26-05-2024,3,27.62,CUST_238
997,10,21,26-05-2024,3,166.14,CUST_238
997,10,25,26-05-2024,1,116.66,CUST_238
998,5,25,17-05-2024,2,116.66,
998,5,28,17-05-2024,2,30.83,
999,3,1,28-01-2024,1,31.15,CUST_455
999,3,35,28-01-2024,2,183.4,CUST_455
999,3,30,28-01-2024,1,110.53,CUST_455
999,3,21,28-01-2024,2,166.14,CUST_455
1000,8,39,07-02-2024,2,176.96,CUST_581
1001,5,31,11-03-2024,3,146.94,CUST_253
1001,5,41,11-03-2024,2,149.06,CUST_253
1001,5,14,11-03-2024,1,156.88,CUST_253
1001,5,32,11-03-2024,2,60.7,CUST_253
1001,5,19,11-03-2024,1,41.05,CUST_253
1002,4,50,28-06-2024,1,173.33,CUST_461
1003,8,2,17-06-2024,2,36.51,CUST_613
1003,8,36,17-06-2024,2,131.4,CUST_613
1004,7,5,10-04-2024,2,47.78,CUST_714
1004,7,34,10-04-2024,3,60.04,CUST_714
1004,7,47,10-04-2024,1,57.1,CUST_714
1004,7,19,10-04-2024,3,41.05,CUST_714
1005,9,4,23-03-2024,1,51.54,CUST_269
1005,9,46,23-03-2024,3,80.95,CUST_269
1005,9,20,23-03-2024,1,115.82,CUST_269
1005,9,30,23-03-2024,2,110.53,CUST_269
1005,9,42,23-03-2024,3,33.89,CUST_269
1006,8,48,23-02-2024,3,115.25,CUST_297
1006,8,13,23-02-2024,3,46.53,CUST_297
1007,1,25,27-01-2024,3,116.66,CUST_1179
1007,1,28,27-01-2024,1,30.83,CUST_1179
1008,1,4,01-05-2024,3,51.54,
1008,1,8,01-05-2024,3,39.54,
1009,6,16,09-06-2024,2,79.32,CUST_305
1009,6,3,09-06-2024,2,26.52,CUST_305
1009,6,8,09-06-2024,3,39.54,CUST_305
1009,6,26,09-06-2024,3,180.59,CUST_305
1010,3,50,26-06-2024,2,173.33,CUST_769
1011,7,8,04-04-2024,1,39.54,CUST_912
1012,2,38,27-02-2024,3,123.8,CUST_1044
1013,10,25,31-05-2024,3,116.66,CUST_194
1013,10,31,31-05-2024,3,146.94,CUST_194
1014,7,5,26-01-2024,1,47.78,CUST_257
1014,7,46,26-01-2024,2,80.95,CUST_257
1014,7,35,26-01-2024,3,183.4,CUST_257
1015,1,5,15-05-2024,3,47.78,CUST_1099
1015,1,34,15-05-2024,3,60.04,CUST_1099
1015,1,38,15-05-2024,1,123.8,CUST_1099
1015,1,35,15-05-2024,1,183.4,CUST_1099
1016,2,29,02-01-2024,3,123.32,CUST_369
1016,2,21,02-01-2024,1,166.14,CUST_369
1016,2,8,02-01-2024,3,39.54,CUST_369
1016,2,3,02-01-2024,1,26.52,CUST_369
1016,2,9,02-01-2024,1,27.62,CUST_369
1017,9,33,22-01-2024,2,92.61,CUST_72
1018,6,16,18-04-2024,2,79.32,CUST_352
1019,1,29,16-03-2024,2,123.32,CUST_1064
1019,1,9,16-03-2024,3,27.62,CUST_1064
1019,1,37,16-03-2024,2,154.88,CUST_1064
1019,1,32,16-03-2024,3,60.7,CUST_1064
1019,1,45,16-03-2024,3,145.46,CUST_1064
1020,9,16,18-06-2024,1,79.32,CUST_203
1021,4,36,04-02-2024,1,131.4,CUST_441
1021,4,14,04-02-2024,3,156.88,CUST_441
1021,4,38,04-02-2024,3,123.8,CUST_441
1021,4,23,04-02-2024,2,69.79,CUST_441
1021,4,18,04-02-2024,1,125.73,CUST_441
1022,9,26,15-06-2024,1,180.59,CUST_782
1022,9,30,15-06-2024,2,110.53,CUST_782
1023,7,5,17-05-2024,3,47.78,CUST_294
1023,7,41,17-05-2024,2,149.06,CUST_294
1024,4,39,17-06-2024,2,176.96,CUST_1155
1024,4,11,17-06-2024,2,33.72,CUST_1155
1024,4,27,17-06-2024,1,106.81,CUST_1155
1024,4,10,17-06-2024,3,60.26,CUST_1155
1024,4,21,17-06-2024,1,166.14,CUST_1155
1025,2,27,29-01-2024,2,106.81,CUST_1089
1025,2,5,29-01-2024,2,47.78,CUST_1089
1025,2,22,29-01-2024,2,22.58,CUST_1089
1025,2,41,29-01-2024,1,149.06,CUST_1089
1025,2,6,29-01-2024,1,51.88,CUST_1089
1026,5,25,06-04-2024,1,116.66,
1026,5,7,06-04-2024,1,163.11,
1027,9,7,30-05-2024,3,163.11,CUST_628
1027,9,34,30-05-2024,2,60.04,CUST_628
1027,9,23,30-05-2024,3,69.79,CUST_628
1027,9,45,30-05-2024,2,145.46,CUST_628
1028,10,21,13-01-2024,2,166.14,
1028,10,49,13-01-2024,1,144.49,
1029,6,26,21-05-2024,1,180.59,CUST_1089
1029,6,31,21-05-2024,3,146.94,CUST_1089
1029,6,38,21-05-2024,3,123.8,CUST_1089
1029,6,9,21-05-2024,3,27.62,CUST_1089
1029,6,17,21-05-2024,1,60.73,CUST_1089
1030,3,47,09-03-2024,3,57.1,CUST_1163
1031,6,27,22-06-2024,2,106.81,CUST_511
1031,6,46,22-06-2024,2,80.95,CUST_511
1031,6,30,22-06-2024,3,110.53,CUST_511
1031,6,12,22-06-2024,2,65.7,CUST_511
1031,6,29,22-06-2024,2,123.32,CUST_511
1032,7,20,19-03-2024,2,115.82,CUST_469
1033,6,6,20-01-2024,3,51.88,CUST_163
1033,6,11,20-01-2024,1,33.72,CUST_163
1034,2,28,06-05-2024,3,30.83,CUST_1135
1035,9,33,02-05-2024,1,92.61,CUST_280
1035,9,44,02-05-2024,2,186.49,CUST_280
1035,9,35,02-05-2024,1,183.4,CUST_280
1035,9,45,02-05-2024,3,145.46,CUST_280
1036,4,48,18-04-2024,3,115.25,CUST_15
1036,4,23,18-04-2024,3,69.79,CUST_15
1036,4,16,18-04-2024,1,79.32,CUST_15
1036,4,43,18-04-2024,3,60.36,CUST_15
1036,4,34,18-04-2024,2,60.04,CUST_15
1037,3,5,27-02-2024,1,47.78,CUST_1073
1037,3,24,27-02-2024,3,97.18,CUST_1073
1038,6,11,06-05-2024,3,33.72,CUST_866
1038,6,24,06-05-2024,1,97.18,CUST_866
1038,6,8,06-05-2024,3,39.54,CUST_866
1038,6,22,06-05-2024,1,22.58,CUST_866
1039,5,1,08-03-2024,3,31.15,CUST_602
1039,5,48,08-03-2024,3,115.25,CUST_602
1040,7,3,13-06-2024,2,26.52,CUST_625
1040,7,30,13-06-2024,1,110.53,CUST_625
1040,7,40,13-06-2024,3,21.01,CUST_625
1040,7,32,13-06-2024,2,60.7,CUST_625
1040,7,4,13-06-2024,2,51.54,CUST_625
1041,5,26,30-03-2024,1,180.59,CUST_11
1041,5,23,30-03-2024,1,69.79,CUST_11
1042,7,10,15-05-2024,1,60.26,CUST_174
1042,7,27,15-05-2024,3,106.81,CUST_174
1042,7,8,15-05-2024,2,39.54,CUST_174
1042,7,32,15-05-2024,1,60.7,CUST_174
1042,7,1,15-05-2024,2,31.15,CUST_174
1043,7,35,19-04-2024,1,183.4,CUST_747
1043,7,18,19-04-2024,2,125.73,CUST_747
1044,8,23,21-04-2024,3,69.79,CUST_725
1045,4,26,11-01-2024,3,180.59,CUST_584
1045,4,27,11-01-2024,2,106.81,CUST_584
1046,1,8,02-05-2024,3,39.54,CUST_408
1046,1,27,02-05-2024,2,106.81,CUST_408
1046,1,32,02-05-2024,3,60.7,CUST_408
1047,3,9,08-05-2024,1,27.62,CUST_819
1047,3,8,08-05-2024,1,39.54,CUST_819
1047,3,7,08-05-2024,2,163.11,CUST_819
1047,3,2,08-05-2024,3,36.51,CUST_819
1048,1,28,14-01-2024,1,30.83,CUST_485
1048,1,39,14-01-2024,2,176.96,CUST_485
1048,1,48,14-01-2024,2,115.25,CUST_485
1049,5,40,19-04-2024,3,21.01,CUST_170
1049,5,10,19-04-2024,3,60.26,CUST_170
1050,3,43,08-03-2024,1,60.36,CUST_236
1050,3,28,08-03-2024,2,30.83,CUST_236
1051,2,13,05-06-2024,3,46.53,CUST_1029
1051,2,38,05-06-2024,3,123.8,CUST_1029
1052,3,18,12-04-2024,1,125.73,CUST_271
1053,3,25,24-01-2024,2,116.66,CUST_409
1054,9,28,26-02-2024,3,30.83,CUST_474
1054,9,31,26-02-2024,2,146.94,CUST_474
1054,9,4,26-02-2024,3,51.54,CUST_474
1055,1,23,03-04-2024,1,69.79,CUST_552
1055,1,46,03-04-2024,2,80.95,CUST_552
1055,1,27,03-04-2024,1,106.81,CUST_552
1056,3,14,14-01-2024,2,156.88,
1056,3,19,14-01-2024,3,41.05,
1056,3,31,14-01-2024,1,146.94,
1057,7,20,03-04-2024,3,115.82,CUST_1007
1057,7,8,03-04-2024,1,39.54,CUST_1007
1057,7,7,03-04-2024,3,163.11,CUST_1007
1058,9,48,25-03-2024,3,115.25,CUST_267
1058,9,24,25-03-2024,3,97.18,CUST_267
1058,9,50,25-03-2024,3,173.33,CUST_267
1059,6,25,23-02-2024,3,116.66,CUST_566
1059,6,6,23-02-2024,3,51.88,CUST_566
1059,6,7,23-02-2024,1,163.11,CUST_566
1059,6,9,23-02-2024,1,27.62,CUST_566
1059,6,41,23-02-2024,3,149.06,CUST_566
1060,4,35,26-01-2024,3,183.4,CUST_913
1061,6,47,21-02-2024,2,57.1,CUST_972
1061,6,10,21-02-2024,3,60.26,CUST_972
1061,6,3,21-02-2024,3,26.52,CUST_972
1061,6,9,21-02-2024,2,27.62,CUST_972
1061,6,13,21-02-2024,3,46.53,CUST_972
1062,6,28,10-06-2024,1,30.83,CUST_919
1063,8,39,06-01-2024,3,176.96,CUST_1032
1063,8,18,06-01-2024,1,125.73,CUST_1032
1064,5,45,24-05-2024,1,145.46,
1065,7,11,11-05-2024,2,33.72,CUST_1091
1066,9,18,12-04-2024,3,125.73,CUST_800
1066,9,14,12-04-2024,1,156.88,CUST_800
1066,9,12,12-04-2024,3,65.7,CUST_800
1066,9,1,12-04-2024,3,31.15,CUST_800
1066,9,11,12-04-2024,1,33.72,CUST_800
1067,9,15,07-03-2024,2,29.19,CUST_1076
1067,9,19,07-03-2024,3,41.05,CUST_1076
1067,9,46,07-03-2024,1,80.95,CUST_1076
1068,3,3,01-03-2024,2,26.52,CUST_1093
1068,3,41,01-03-2024,1,149.06,CUST_1093
1068,3,10,01-03-2024,2,60.26,CUST_1093
1069,1,8,23-02-2024,3,39.54,CUST_510
1069,1,1,23-02-2024,2,31.15,CUST_510
1069,1,42,23-02-2024,2,33.89,CUST_510
1069,1,23,23-02-2024,1,69.79,CUST_510
1069,1,41,23-02-2024,3,149.06,CUST_510
1070,9,19,14-04-2024,2,41.05,CUST_274
1070,9,21,14-04-2024,1,166.14,CUST_274
1070,9,4,14-04-2024,3,51.54,CUST_274
1070,9,41,14-04-2024,2,149.06,CUST_274
1070,9,1,14-04-2024,1,31.15,CUST_274
1071,5,7,17-06-2024,3,163.11,CUST_1101
1071,5,47,17-06-2024,2,57.1,CUST_1101
1071,5,48,17-06-2024,3,115.25,CUST_1101
1071,5,45,17-06-2024,3,145.46,CUST_1101
1071,5,25,17-06-2024,3,116.66,CUST_1101
1072,9,18,26-02-2024,3,125.73,CUST_906
1072,9,14,26-02-2024,2,156.88,CUST_906
1072,9,38,26-02-2024,1,123.8,CUST_906
1073,8,31,04-04-2024,2,146.94,CUST_889
1073,8,6,04-04-2024,1,51.88,CUST_889
1074,8,32,18-02-2024,1,60.7,CUST_361
1074,8,47,18-02-2024,2,57.1,CUST_361
1074,8,12,18-02-2024,1,65.7,CUST_361
1074,8,42,18-02-2024,1,33.89,CUST_361
1074,8,19,18-02-2024,2,41.05,CUST_361
1075,10,16,19-01-2024,1,79.32,CUST_294
1075,10,30,19-01-2024,3,110.53,CUST_294
1075,10,42,19-01-2024,3,33.89,CUST_294
1075,10,26,19-01-2024,1,180.59,CUST_294
1076,1,8,08-04-2024,1,39.54,CUST_774
1077,1,41,09-03-2024,1,149.06,CUST_172
1077,1,39,09-03-2024,1,176.96,CUST_172
1078,2,9,22-01-2024,3,27.62,CUST_694
1078,2,31,22-01-2024,2,146.94,CUST_694
1079,3,4,09-02-2024,3,51.54,CUST_981
1079,3,35,09-02-2024,2,183.4,CUST_981
1080,9,19,27-01-2024,1,41.05,CUST_92
1080,9,7,27-01-2024,1,163.11,CUST_92
1080,9,33,27-01-2024,1,92.61,CUST_92
1080,9,27,27-01-2024,1,106.81,CUST_92
1080,9,10,27-01-2024,2,60.26,CUST_92
1081,7,44,27-02-2024,1,186.49,CUST_588
1081,7,46,27-02-2024,1,80.95,CUST_588
1081,7,8,27-02-2024,1,39.54,CUST_588
1081,7,32,27-02-2024,1,60.7,CUST_588
1082,5,6,31-01-2024,1,51.88,CUST_684
1082,5,3,31-01-2024,1,26.52,CUST_684
1082,5,39,31-01-2024,2,176.96,CUST_684
1083,9,10,22-06-2024,3,60.26,CUST_372
1083,9,43,22-06-2024,2,60.36,CUST_372
1083,9,44,22-06-2024,2,186.49,CUST_372
1083,9,20,22-06-2024,1,115.82,CUST_372
1084,5,1,08-03-2024,1,31.15,CUST_756
1085,3,5,24-04-2024,3,47.78,CUST_800
1085,3,8,24-04-2024,2,39.54,CUST_800
1085,3,37,24-04-2024,1,154.88,CUST_800
1085,3,28,24-04-2024,1,30.83,CUST_800
1086,6,21,08-04-2024,2,166.14,CUST_373
1086,6,32,08-04-2024,3,60.7,CUST_373
1086,6,28,08-04-2024,2,30.83,CUST_373
1087,10,25,05-02-2024,3,116.66,CUST_683
1087,10,27,05-02-2024,2,106.81,CUST_683
1088,9,25,17-05-2024,3,116.66,CUST_1091
1088,9,6,17-05-2024,3,51.88,CUST_1091
1089,7,16,28-06-2024,2,79.32,CUST_450
1090,1,31,02-04-2024,2,146.94,CUST_36
1090,1,9,02-04-2024,1,27.62,CUST_36
1090,1,8,02-04-2024,2,39.54,CUST_36
1090,1,4,02-04-2024,2,51.54,CUST_36
1090,1,23,02-04-2024,1,69.79,CUST_36
1091,9,15,03-03-2024,3,29.19,CUST_863
1091,9,4,03-03-2024,1,51.54,CUST_863
1092,2,45,06-04-2024,2,145.46,CUST_294
1093,6,5,28-01-2024,1,47.78,
1093,6,31,28-01-2024,2,146.94,
1093,6,39,28-01-2024,1,176.96,
1093,6,11,28-01-2024,1,33.72,
1093,6,2,28-01-2024,1,36.51,
1094,2,49,16-04-2024,2,144.49,
1094,2,12,16-04-2024,3,65.7,
1095,3,47,30-04-2024,3,57.1,CUST_614
1095,3,22,30-04-2024,1,22.58,CUST_614
1095,3,29,30-04-2024,2,123.32,CUST_614
1095,3,42,30-04-2024,1,33.89,CUST_614
1096,3,39,13-06-2024,1,176.96,
1097,9,36,18-04-2024,3,131.4,CUST_812
1097,9,46,18-04-2024,2,80.95,CUST_812
1097,9,17,18-04-2024,3,60.73,CUST_812
1097,9,37,18-04-2024,1,154.88,CUST_812
1098,7,25,24-01-2024,3,116.66,CUST_557
1098,7,9,24-01-2024,1,27.62,CUST_557
1098,7,48,24-01-2024,1,115.25,CUST_557
1098,7,14,24-01-2024,2,156.88,CUST_557
1098,7,26,24-01-2024,1,180.59,CUST_557
1099,9,31,26-06-2024,2,146.94,CUST_159
1099,9,21,26-06-2024,1,166.14,CUST_159
1099,9,42,26-06-2024,1,33.89,CUST_159
1099,9,26,26-06-2024,2,180.59,CUST_159
1100,7,24,27-01-2024,3,97.18,CUST_223
1101,6,35,13-03-2024,1,183.4,
1101,6,7,13-03-2024,1,163.11,
1102,10,36,20-03-2024,3,131.4,
1102,10,13,20-03-2024,1,46.53,
1103,4,37,24-05-2024,2,154.88,CUST_1168
1104,1,1,24-01-2024,2,31.15,
1104,1,23,24-01-2024,2,69.79,
1104,1,49,24-01-2024,3,144.49,
1105,4,45,01-04-2024,1,145.46,CUST_801
1105,4,44,01-04-2024,2,186.49,CUST_801
1106,7,50,26-01-2024,2,173.33,CUST_1032
1106,7,10,26-01-2024,3,60.26,CUST_1032
1106,7,2,26-01-2024,1,36.51,CUST_1032
1106,7,38,26-01-2024,2,123.8,CUST_1032
1106,7,25,26-01-2024,1,116.66,CUST_1032
1107,3,46,09-06-2024,1,80.95,CUST_162
1108,4,34,11-02-2024,2,60.04,CUST_289
1108,4,47,11-02-2024,2,57.1,CUST_289
1108,4,39,11-02-2024,1,176.96,CUST_289
1108,4,42,11-02-2024,2,33.89,CUST_289
1108,4,50,11-02-2024,2,173.33,CUST_289
1109,6,16,11-01-2024,1,79.32,CUST_883
1109,6,14,11-01-2024,1,156.88,CUST_883
1109,6,40,11-01-2024,3,21.01,CUST_883
1109,6,39,11-01-2024,3,176.96,CUST_883
1110,8,50,04-01-2024,3,173.33,
1110,8,20,04-01-2024,1,115.82,
1111,8,19,21-03-2024,1,41.05,
1111,8,11,21-03-2024,2,33.72,
1112,10,46,19-01-2024,2,80.95,CUST_183
1112,10,50,19-01-2024,2,173.33,CUST_183
1113,8,8,15-06-2024,2,39.54,CUST_906
1113,8,37,15-06-2024,1,154.88,CUST_906
1114,6,44,14-04-2024,3,186.49,CUST_822
1114,6,9,14-04-2024,2,27.62,CUST_822
1114,6,29,14-04-2024,2,123.32,CUST_822
1114,6,24,14-04-2024,1,97.18,CUST_822
1114,6,33,14-04-2024,3,92.61,CUST_822
1115,7,40,23-06-2024,3,21.01,CUST_539
1116,1,1,28-06-2024,1,31.15,CUST_502
1116,1,10,28-06-2024,3,60.26,CUST_502
1116,1,7,28-06-2024,2,163.11,CUST_502
1116,1,19,28-06-2024,1,41.05,CUST_502
1116,1,25,28-06-2024,1,116.66,CUST_502
1117,7,30,30-03-2024,1,110.53,CUST_192
1117,7,42,30-03-2024,1,33.89,CUST_192
1117,7,35,30-03-2024,3,183.4,CUST_192
1117,7,7,30-03-2024,1,163.11,CUST_192
1118,7,5,12-04-2024,3,47.78,CUST_409
1118,7,21,12-04-2024,2,166.14,CUST_409
1118,7,22,12-04-2024,1,22.58,CUST_409
1119,8,10,10-01-2024,3,60.26,CUST_931
1119,8,31,10-01-2024,1,146.94,CUST_931
1119,8,41,10-01-2024,3,149.06,CUST_931
1119,8,14,10-01-2024,2,156.88,CUST_931
1119,8,21,10-01-2024,1,166.14,CUST_931
1120,6,14,24-02-2024,1,156.88,CUST_970
1121,7,5,22-01-2024,2,47.78,CUST_361
1121,7,18,22-01-2024,1,125.73,CUST_361
1122,5,14,17-04-2024,1,156.88,CUST_925
1122,5,43,17-04-2024,2,60.36,CUST_925
1122,5,17,17-04-2024,2,60.73,CUST_925
1122,5,12,17-04-2024,2,65.7,CUST_925
1122,5,4,17-04-2024,1,51.54,CUST_925
1123,4,35,03-05-2024,2,183.4,CUST_859
1123,4,45,03-05-2024,3,145.46,CUST_859
1123,4,11,03-05-2024,3,33.72,CUST_859
1123,4,28,03-05-2024,2,30.83,CUST_859
1124,1,40,20-01-2024,3,21.01,CUST_407
1124,1,10,20-01-2024,3,60.26,CUST_407
1124,1,21,20-01-2024,3,166.14,CUST_407
1124,1,43,20-01-2024,2,60.36,CUST_407
1124,1,47,20-01-2024,1,57.1,CUST_407
1125,3,8,07-05-2024,2,39.54,CUST_303
1125,3,44,07-05-2024,3,186.49,CUST_303
1125,3,27,07-05-2024,3,106.81,CUST_303
1126,1,41,11-06-2024,1,149.06,CUST_258
1126,1,38,11-06-2024,3,123.8,CUST_258
1126,1,7,11-06-2024,1,163.11,CUST_258
1126,1,3,11-06-2024,2,26.52,CUST_258
1127,9,14,25-02-2024,3,156.88,CUST_774
1127,9,13,25-02-2024,1,46.53,CUST_774
1127,9,44,25-02-2024,2,186.49,CUST_774
1128,6,8,19-03-2024,2,39.54,
1128,6,45,19-03-2024,2,145.46,
1128,6,32,19-03-2024,2,60.7,
1128,6,42,19-03-2024,2,33.89,
1128,6,30,19-03-2024,3,110.53,
1129,7,30,30-01-2024,2,110.53,CUST_688
1129,7,28,30-01-2024,1,30.83,CUST_688
1130,9,19,21-04-2024,2,41.05,CUST_1112
1130,9,43,21-04-2024,3,60.36,CUST_1112
1130,9,45,21-04-2024,2,145.46,CUST_1112
1130,9,44,21-04-2024,3,186.49,CUST_1112
1131,10,6,23-01-2024,3,51.88,CUST_204
1132,1,48,27-01-2024,1,115.25,CUST_843
1132,1,49,27-01-2024,3,144.49,CUST_843
1132,1,40,27-01-2024,2,21.01,CUST_843
1132,1,35,27-01-2024,3,183.4,CUST_843
1133,10,15,17-04-2024,2,29.19,CUST_594
1133,10,50,17-04-2024,3,173.33,CUST_594
1134,7,30,01-02-2024,3,110.53,CUST_962
1134,7,27,01-02-2024,3,106.81,CUST_962
1134,7,42,01-02-2024,2,33.89,CUST_962
1135,1,18,09-05-2024,2,125.73,CUST_459
1135,1,43,09-05-2024,2,60.36,CUST_459
1135,1,17,09-05-2024,3,60.73,CUST_459
1136,4,1,16-04-2024,1,31.15,
1137,3,22,02-06-2024,2,22.58,CUST_1063
1137,3,11,02-06-2024,1,33.72,CUST_1063
1137,3,37,02-06-2024,3,154.88,CUST_1063
1138,7,28,14-01-2024,1,30.83,CUST_806
1138,7,9,14-01-2024,2,27.62,CUST_806
1138,7,41,14-01-2024,2,149.06,CUST_806
1138,7,25,14-01-2024,3,116.66,CUST_806
1138,7,47,14-01-2024,1,57.1,CUST_806
1139,7,41,09-05-2024,3,149.06,CUST_259
1140,7,21,21-05-2024,1,166.14,CUST_533
1140,7,14,21-05-2024,1,156.88,CUST_533
1141,1,46,08-01-2024,1,80.95,CUST_314
1141,1,35,08-01-2024,3,183.4,CUST_314
1141,1,6,08-01-2024,3,51.88,CUST_314
1141,1,37,08-01-2024,1,154.88,CUST_314
1141,1,25,08-01-2024,2,116.66,CUST_314
1142,6,35,17-03-2024,3,183.4,CUST_455
1142,6,16,17-03-2024,2,79.32,CUST_455
1143,5,41,22-01-2024,3,149.06,CUST_564
1143,5,2,22-01-2024,3,36.51,CUST_564
1144,2,19,28-01-2024,1,41.05,CUST_252
1144,2,17,28-01-2024,1,60.73,CUST_252
1145,2,7,23-02-2024,1,163.11,CUST_741
1145,2,32,23-02-2024,2,60.7,CUST_741
1145,2,2,23-02-2024,3,36.51,CUST_741
1145,2,27,23-02-2024,1,106.81,CUST_741
1146,4,11,21-03-2024,1,33.72,CUST_769
1146,4,12,21-03-2024,3,65.7,CUST_769
1146,4,20,21-03-2024,3,115.82,CUST_769
1146,4,1,21-03-2024,3,31.15,CUST_769
1147,10,31,28-03-2024,3,146.94,CUST_241
1147,10,40,28-03-2024,1,21.01,CUST_241
1147,10,39,28-03-2024,1,176.96,CUST_241
1148,9,2,19-02-2024,1,36.51,CUST_250
1148,9,35,19-02-2024,1,183.4,CUST_250
1148,9,34,19-02-2024,2,60.04,CUST_250
1148,9,33,19-02-2024,1,92.61,CUST_250
1148,9,49,19-02-2024,1,144.49,CUST_250
1149,1,18,22-01-2024,1,125.73,CUST_451
1149,1,31,22-01-2024,1,146.94,CUST_451
1150,6,28,29-04-2024,2,30.83,CUST_603
1150,6,33,29-04-2024,1,92.61,CUST_603
1150,6,26,29-04-2024,1,180.59,CUST_603
1150,6,13,29-04-2024,3,46.53,CUST_603
1151,5,20,29-05-2024,2,115.82,CUST_211
1151,5,11,29-05-2024,2,33.72,CUST_211
1151,5,14,29-05-2024,2,156.88,CUST_211
1151,5,47,29-05-2024,3,57.1,CUST_211
1151,5,32,29-05-2024,3,60.7,CUST_211
1152,5,28,04-06-2024,2,30.83,CUST_221
1152,5,13,04-06-2024,3,46.53,CUST_221
1152,5,37,04-06-2024,1,154.88,CUST_221
1152,5,23,04-06-2024,2,69.79,CUST_221
1153,3,27,05-03-2024,2,106.81,CUST_1048
1153,3,19,05-03-2024,2,41.05,CUST_1048
1153,3,39,05-03-2024,1,176.96,CUST_1048
1153,3,42,05-03-2024,1,33.89,CUST_1048
1153,3,34,05-03-2024,1,60.04,CUST_1048
1154,6,5,01-04-2024,3,47.78,CUST_381
1154,6,14,01-04-2024,2,156.88,CUST_381
1155,6,21,01-02-2024,3,166.14,CUST_644
1156,1,21,29-04-2024,2,166.14,CUST_438
1156,1,15,29-04-2024,3,29.19,CUST_438
1156,1,36,29-04-2024,1,131.4,CUST_438
1156,1,5,29-04-2024,3,47.78,CUST_438
1156,1,25,29-04-2024,1,116.66,CUST_438
1157,2,44,26-05-2024,2,186.49,CUST_154
1157,2,49,26-05-2024,1,144.49,CUST_154
1157,2,28,26-05-2024,1,30.83,CUST_154
1157,2,21,26-05-2024,1,166.14,CUST_154
1158,8,8,17-04-2024,2,39.54,CUST_563
1159,3,2,01-03-2024,2,36.51,CUST_785
1159,3,19,01-03-2024,2,41.05,CUST_785
1159,3,42,01-03-2024,1,33.89,CUST_785
1159,3,37,01-03-2024,2,154.88,CUST_785
1159,3,1,01-03-2024,1,31.15,CUST_785
1160,9,5,27-03-2024,2,47.78,CUST_81
1161,2,21,18-03-2024,2,166.14,CUST_851
1161,2,49,18-03-2024,1,144.49,CUST_851
1161,2,23,18-03-2024,3,69.79,CUST_851
1162,6,45,10-04-2024,3,145.46,CUST_97
1162,6,30,10-04-2024,1,110.53,CUST_97
1162,6,32,10-04-2024,2,60.7,CUST_97
1163,10,9,13-01-2024,1,27.62,CUST_459
1164,6,6,27-02-2024,3,51.88,CUST_893
1164,6,13,27-02-2024,2,46.53,CUST_893
1165,9,8,07-03-2024,1,39.54,CUST_108
1166,5,25,25-03-2024,3,116.66,
1166,5,18,25-03-2024,2,125.73,
1166,5,45,25-03-2024,1,145.46,
1166,5,11,25-03-2024,1,33.72,
1166,5,9,25-03-2024,2,27.62,
1167,3,43,12-06-2024,3,60.36,CUST_847
1167,3,8,12-06-2024,2,39.54,CUST_847
1167,3,34,12-06-2024,3,60.04,CUST_847
1167,3,16,12-06-2024,2,79.32,CUST_847
1168,5,17,27-02-2024,2,60.73,CUST_989
1169,2,45,17-06-2024,1,145.46,CUST_497
1169,2,5,17-06-2024,2,47.78,CUST_497
1170,1,13,29-04-2024,1,46.53,CUST_443
1170,1,32,29-04-2024,3,60.7,CUST_443
1170,1,7,29-04-2024,3,163.11,CUST_443
1170,1,22,29-04-2024,3,22.58,CUST_443
1171,6,33,26-04-2024,1,92.61,CUST_639
